APARTMENT_ID,APARTMENT_NAME,ZONE_CODE,DIV_CODE,AREA_NAME,LOC_NAME,STREET_NAM,BIN_NO,LATITUDE,LONGTITUDE,NUMBER_OF_HOUSES,RESIDENTS,BIN_CAPACITY_KG,WASTE_GENERATION_KG_DAY,DAYS_SINCE_COLLECTION,RAIN,TEMPERATURE_C,DAY_OF_WEEK,FILL_PERCENTAGE,FILL_LEVEL
APT_04009,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,THULUKKANATHAMMAN KOIL,THIRUVENKADACHARI STREET,S_W081_002,13.119992,80.156571,73,287,240,79.71,0,No,34.5,0,30.5,Empty
APT_04010,Apartment_Krishnapuram_N081,N07,N081,KRISHNAPURAM,MODEL SCHOOL,RUKMANI STREET,S_W081_001,13.122274,80.14533,52,106,240,63.08,0,No,35.5,1,28.6,Empty
APT_04011,Apartment_Krishnapuram_N081,N07,N081,KRISHNAPURAM,MODEL SCHOOL,RUKMANI STREET,S_W081_002,13.118299,80.154343,119,358,1000,97.48,0,No,29.8,5,9.7,Empty
APT_04012,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,STATION ROAD,KALLIKUPPAM MAIN ROAD,S_W081_001,13.118716,80.155428,268,814,360,212.87,0,Yes,25.0,5,56.0,Medium
APT_04013,Apartment_Thiruvengadanagar_N081,N07,N081,THIRUVENGADANAGAR,T.I.SCHOOL,TV SOUTH END STREET,S_W081_001,13.115008,80.144269,213,861,660,502.39,2,No,27.0,1,100.0,Full
APT_04014,Apartment_Thiruvengadanagar_N081,N07,N081,THIRUVENGADANAGAR,T.I.SCHOOL,TV SOUTH END STREET,S_W081_002,13.117706,80.154968,157,782,240,199.57,1,No,33.0,0,100.0,Full
APT_04015,Apartment_Thiruvengadanagar_N081,N07,N081,THIRUVENGADANAGAR,T.I.SCHOOL,TV SOUTH END STREET,S_W081_003,13.117703,80.155002,99,386,360,110.15,4,No,24.0,3,93.2,Full
APT_04016,Apartment_Krishnapuram_N081,N07,N081,KRISHNAPURAM,MODEL SCHOOL,NAINIAMMAL STREET,S_W081_001,13.120066,80.156594,59,226,120,58.03,4,No,27.5,1,99.7,Full
APT_04017,Apartment_Krishnapuram_N081,N07,N081,KRISHNAPURAM,MODEL SCHOOL,NAINIAMMAL STREET,S_W081_002,13.120066,80.156594,96,278,240,167.39,0,No,28.4,1,80.7,Full
APT_04018,Apartment_Krishnapuram_N081,N07,N081,KRISHNAPURAM,NEAR MAHA GANESA SCHOOL,SOZHAMBEDU ROAD,S_W081_001,13.119741,80.155372,62,316,120,84.65,4,No,33.5,3,100.0,Full
APT_04019,Apartment_Krishnapuram_N081,N07,N081,KRISHNAPURAM,NEAR MAHA GANESA SCHOOL,SOZHAMBEDU ROAD,S_W081_002,13.120091,80.156545,72,149,120,59.46,0,No,29.2,1,49.5,Medium
APT_04020,Apartment_Krishnapuram_N081,N07,N081,KRISHNAPURAM,NEAR MAHA GANESA SCHOOL,SOZHAMBEDU ROAD,S_W081_003,13.120091,80.156545,213,433,240,145.83,1,No,30.3,6,83.3,Full
APT_04021,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,LIBRARY,SOUTH PARK STREET,S_W081_001,13.119455,80.150374,57,106,120,40.99,3,No,32.1,5,65.1,Medium
APT_04022,Apartment_Ambattur_O.T_N081,N07,N081,AMBATTUR O.T,PONNU SUPER MARKET,REDHILLS ROAD,S_W081_001,13.11869,80.155418,33,90,240,32.96,1,No,33.4,0,36.8,Empty
APT_04023,Apartment_Ambattur_O.T_N081,N07,N081,AMBATTUR O.T,PONNU SUPER MARKET,REDHILLS ROAD,S_W081_002,13.119743,80.155426,172,509,660,308.02,0,No,28.1,6,53.4,Medium
APT_04024,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,NEAR STATION ROAD,MAYA STREET,S_W081_001,13.120065,80.15665,100,503,120,280.41,0,Yes,26.1,1,100.0,Full
APT_04025,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,MARKET,BANK OF BARODA STREET,S_W081_002,13.120065,80.15665,147,578,500,349.12,3,No,26.2,1,100.0,Full
APT_04026,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,MARKET,BANK OF BARODA STREET,S_W081_003,13.116913,80.153386,59,180,360,96.84,1,No,25.9,1,50.6,Medium
APT_04027,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,MARKET,BANK OF BARODA STREET,S_W081_001,13.120065,80.15665,79,166,360,63.44,1,No,25.4,2,56.3,Medium
APT_04028,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,NEAR RAILWAY STATION,D-10 ROAD,S_W081_001,13.120065,80.15665,143,565,1000,183.25,1,Yes,29.3,2,38.0,Empty
APT_04029,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,NEAR RAILWAY STATION,D-10 ROAD,S_W081_002,13.116789,80.157205,213,644,360,297.47,4,No,26.2,6,100.0,Full
APT_04030,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,JAI GANESHA TEMPLE,EGAMBARAIYAR STREET,S_W081_001,13.120847,80.158353,136,681,240,267.41,4,No,33.4,2,100.0,Full
APT_04031,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,JAI GANESHA TEMPLE,EGAMBARAIYAR STREET,S_W081_002,13.120852,80.158255,172,525,240,266.37,4,Yes,24.0,4,100.0,Full
APT_04032,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,BHATS NURSING HOME,NAGAKANNI KOIL STREET,S_W081_001,13.118385,80.152605,166,659,240,175.01,0,No,35.4,0,89.5,Full
APT_04033,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,S R M SCHOOL,SCHOOL ROAD,S_W081_001,13.118058,80.151629,95,469,660,251.01,1,Yes,24.2,5,62.2,Medium
APT_04034,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,S R M SCHOOL,SCHOOL ROAD,S_W081_002,13.118002,80.151602,98,284,500,105.03,4,No,27.9,3,83.3,Full
APT_04035,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,S R M SCHOOL,SCHOOL ROAD,S_W081_003,13.117701,80.15508,139,421,240,183.09,2,No,33.0,4,100.0,Full
APT_04036,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,MARKET,VENKATRAMAN IYER STREET,S_W081_001,13.116695,80.155407,29,124,360,79.54,0,No,34.5,3,23.0,Empty
APT_04037,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,MARKET,VENKATRAMAN IYER STREET,S_W081_002,13.1167,80.155496,212,626,500,210.48,1,No,25.0,5,53.1,Medium
APT_04038,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,WATER TANK,RAMACHANDRAN STREET,S_W081_001,13.117772,80.155017,192,384,120,114.07,4,No,33.6,4,100.0,Full
APT_04039,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,WATER TANK,RAMACHANDRAN STREET,S_W081_002,13.116765,80.155456,106,323,1000,107.86,4,No,33.0,2,92.1,Full
APT_04040,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,WATER TANK,RAMACHANDRAN STREET,S_W081_003,13.116704,80.155489,125,256,660,99.99,2,No,29.5,5,48.8,Medium
APT_04041,Apartment_Ambattur_O.T_N081,N07,N081,AMBATTUR O.T,NEAR RAILWAY STATION,THIRUVALLUVAR NAGAR,S_W081_002,13.11629,80.152875,112,457,500,212.27,0,Yes,31.5,0,54.5,Medium
APT_04042,Apartment_Ambattur_O.T_N081,N07,N081,AMBATTUR O.T,NEAR RAILWAY STATION,THIRUVALLUVAR NAGAR,S_W081_001,13.1162,80.153142,203,411,660,263.9,0,Yes,28.4,6,55.4,Medium
APT_04043,Apartment_M.T.H.Road_N081,N07,N081,M.T.H.ROAD,AMBATTUR O.T,M.T.H. ROAD,S_W081_001,13.12212,80.1453,233,708,120,423.35,1,No,27.7,4,100.0,Full
APT_04044,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,GOVT GIRLS SCHOOL,GANAPATHI STREET,S_W081_001,13.118629,80.155495,50,260,1000,139.36,3,No,24.4,0,64.0,Medium
APT_04045,Apartment_Thiruvengadanagar_N081,N07,N081,THIRUVENGADANAGAR,T.I.SCHOOL,THIRUVENGADA NAGAR 1ST MAIN ROAD,S_W081_001,13.116885,80.14655,136,553,500,297.63,4,Yes,24.1,3,100.0,Full
APT_04046,Apartment_Thiruvengadanagar_N081,N07,N081,THIRUVENGADANAGAR,T.I.SCHOOL,THIRUVENGADA NAGAR 1ST MAIN ROAD,S_W081_002,13.118161,80.147079,23,91,1000,33.08,1,No,30.3,2,27.8,Empty
APT_04047,Apartment_Thiruvengadanagar_N081,N07,N081,THIRUVENGADANAGAR,T.I.SCHOOL,THIRUVENGADA NAGAR 1ST MAIN ROAD,S_W081_003,13.118158,80.147011,147,586,1000,364.02,4,No,24.1,0,100.0,Full
APT_04048,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,AARTHI SWEETS,ORAGADAM ROAD,S_W081_001,13.120676,80.15128,89,265,500,123.44,4,Yes,25.5,6,100.0,Full
APT_04049,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,AARTHI SWEETS,ORAGADAM ROAD,S_W081_002,13.116968,80.146555,114,465,240,146.48,4,No,25.2,6,100.0,Full
APT_04050,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,AARTHI SWEETS,ORAGADAM ROAD,S_W081_003,13.123502,80.151819,148,291,660,183.37,3,No,31.6,3,79.5,Full
APT_04051,Apartment_Thiruvengadanagar_N081,N07,N081,THIRUVENGADANAGAR,T.I.SCHOOL,THIRUVENGADA NAGAR IIIRD STREET,S_W081_001,13.115994,80.14417,110,445,500,201.41,2,Yes,32.0,0,79.9,Full
APT_04052,Apartment_Thiruvengadanagar_N081,N07,N081,THIRUVENGADANAGAR,T.I.SCHOOL,THIRUVENGADA NAGAR IIIRD STREET,S_W081_002,13.116918,80.146566,130,523,360,163.28,4,No,33.1,2,100.0,Full
APT_04053,Apartment_Thiruvengadanagar_N081,N07,N081,THIRUVENGADANAGAR,T.I.SCHOOL,THIRUVENGADA NAGAR IIIRD STREET,S_W081_003,13.114867,80.146205,234,1161,660,631.69,3,No,35.7,5,100.0,Full
APT_04054,Apartment_Krishnapuram_N081,N07,N081,KRISHNAPURAM,NEAR MAHA GANESA SCHOOL,RAM BHARATHI STREET,S_W081_001,13.123434,80.144603,247,1235,1000,424.24,4,Yes,35.8,3,100.0,Full
APT_04055,Apartment_Krishnapuram_N081,N07,N081,KRISHNAPURAM,NEAR MAHA GANESA SCHOOL,RAM BHARATHI STREET,S_W081_002,13.120091,80.156545,21,36,240,11.7,2,No,26.5,3,43.7,Medium
APT_04056,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,MARKET,SUBBAMMAL STREET,S_W081_001,13.116075,80.155382,126,383,500,136.75,1,Yes,28.2,5,73.3,Full
APT_04057,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,NEAR O T BUS STAND,MOUNASAMY MADAM STREET,S_W081_002,13.118716,80.155428,257,1027,660,494.31,2,No,30.7,1,100.0,Full
APT_04058,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,NEAR O T BUS STAND,MOUNASAMY MADAM STREET,S_W081_001,13.1167,80.155495,169,504,240,184.99,2,Yes,24.5,6,100.0,Full
APT_04059,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,NEAR O T BUS STAND,NORTH PARK STREET,S_W081_001,13.119601,80.150778,77,299,360,79.63,1,No,26.3,6,59.2,Medium
APT_04060,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,NEAR O T BUS STAND,NORTH PARK STREET,S_W081_002,13.119672,80.150796,186,922,120,373.41,3,No,34.2,2,100.0,Full
APT_04061,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,NEAR O T BUS STAND,NORTH PARK STREET,S_W081_003,13.120065,80.15665,60,186,240,63.94,3,No,28.9,6,83.2,Full
APT_04062,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,NEAR O T BUS STAND,PARK SUBRAMANIAM STREET,S_W081_001,13.119264,80.153432,26,138,500,62.73,1,Yes,29.8,2,45.6,Medium
APT_04063,Apartment_Venkatapuram_N081,N07,N081,VENKATAPURAM,VENKATALAKSHMI KALYANA MANDABAM,WEST PARK STREET,S_W081_001,13.118201,80.154333,197,981,1000,425.58,1,Yes,32.8,4,64.1,Medium
APT_04064,Apartment_Ambattur_N081,N07,N081,Ambattur,"Ambattur Natesa Mudali St.,",Natesa Madali St,S_W081_001,13.119508,80.151975,164,827,500,232.58,2,No,33.7,4,97.8,Full
APT_04065,Apartment_Gangai_Nagar_N082,N07,N082,GANGAI NAGAR,KALLIKUPPAM,PILLAYAR KOIL STREET,S_W082_001,13.13203,80.170301,232,465,240,161.88,1,Yes,34.4,6,87.0,Full
APT_04066,Apartment_Pattaravakkam_N082,N07,N082,PATTARAVAKKAM,GNANAMURTHY NAGAR,PERIYAR SALAI,S_W082_001,13.115458,80.164374,116,345,660,125.09,1,No,34.7,0,37.8,Empty
APT_04067,Apartment_Pattaravakkam_N082,N07,N082,PATTARAVAKKAM,GNANAMURTHY NAGAR,PERIYAR SALAI,S_W082_002,13.115854,80.165593,260,519,240,230.38,1,Yes,27.5,4,100.0,Full
APT_04068,Apartment_Ambattur_N082,N07,N082,AMBATTUR,AMBATTUR,"Vanavil Appartments, Indian Bank Colony 3rd main road, Ward No.6(W82)",S_W082_001,13.115178,80.163201,138,280,240,162.09,3,No,31.8,5,100.0,Full
APT_04069,Apartment_Gangai_Nagar_N082,N07,N082,GANGAI NAGAR,KALLIKUPPAM,IST MAIN ROAD EAST BALAJI NAGAR,S_W082_001,13.13731,80.173497,227,463,500,156.24,2,No,25.3,0,71.9,Full
APT_04070,Apartment_Gangai_Nagar_N082,N07,N082,GANGAI NAGAR,KALLIKUPPAM,IST MAIN ROAD EAST BALAJI NAGAR,S_W082_002,13.137326,80.173538,48,144,660,45.11,1,No,35.6,0,24.7,Empty
APT_04071,Apartment_Pattaravakkam_N082,N07,N082,PATTARAVAKKAM,GNANAMURTHY NAGAR,PARI NAGAR 4TH STREET,S_W082_001,13.118227,80.161107,47,91,240,22.79,0,Yes,27.2,0,19.6,Empty
APT_04072,Apartment_Pattaravakkam_N082,N07,N082,PATTARAVAKKAM,GNANAMURTHY NAGAR,KRISHNAN STREET,S_W082_001,13.116274,80.163961,239,722,120,355.66,0,No,28.7,3,100.0,Full
APT_04073,Apartment_Pattaravakkam_N082,N07,N082,PATTARAVAKKAM,GNANAMURTHY NAGAR,KRISHNAN STREET,S_W082_002,13.121587,80.162721,254,1271,660,483.31,3,No,35.2,3,100.0,Full
APT_04074,Apartment_Pattaravakkam_N082,N07,N082,PATTARAVAKKAM,GNANAMURTHY NAGAR,KRISHNAN STREET,S_W082_003,13.121558,80.162699,284,1418,500,734.61,4,No,31.6,5,100.0,Full
APT_04075,Apartment_Pattaravakkam_N082,N07,N082,PATTARAVAKKAM,GNANAMURTHY NAGAR,PRITHIVIPAKKAM 1ST MAIN ROAD,S_W082_001,13.117466,80.15976,111,554,660,291.44,1,No,27.5,2,64.4,Medium
APT_04076,Apartment_Gangai_Nagar_N082,N07,N082,GANGAI NAGAR,KALLIKUPPAM,"MADANANKUPPAM MAIN ROAD,KALLIKUPPAM",S_W082_001,13.132764,80.17773,26,53,360,14.2,4,No,25.0,6,70.4,Full
APT_04077,Apartment_Gangai_Nagar_N082,N07,N082,GANGAI NAGAR,KALLIKUPPAM,"MADANANKUPPAM MAIN ROAD,KALLIKUPPAM",S_W082_002,13.132691,80.177751,295,1172,120,489.15,3,No,29.9,0,100.0,Full
APT_04078,Apartment_Gangai_Nagar_N082,N07,N082,GANGAI NAGAR,KALLIKUPPAM,"MADANANKUPPAM MAIN ROAD,KALLIKUPPAM",S_W082_003,13.132307,80.175821,188,743,240,473.43,1,Yes,31.1,4,100.0,Full
APT_04079,Apartment_Gangai_Nagar_N082,N07,N082,GANGAI NAGAR,KALLIKUPPAM,RED HILLS ROAD,S_W082_001,13.116139,80.160544,89,181,360,65.17,2,Yes,32.0,3,50.5,Medium
APT_04080,Apartment_Gangai_Nagar_N082,N07,N082,GANGAI NAGAR,KALLIKUPPAM,RED HILLS ROAD,S_W082_002,13.116104,80.160502,234,1163,360,537.1,0,No,26.0,3,100.0,Full
APT_04081,Apartment_Gangai_Nagar_N082,N07,N082,GANGAI NAGAR,KALLIKUPPAM,RED HILLS ROAD,S_W082_003,13.121509,80.162702,273,820,1000,381.4,1,No,32.5,3,68.8,Medium
APT_04082,Apartment_Ambattur_N082,N07,N082,AMBATTUR,AMBATTUR,"Padasalai Street, Ward No.3(W82)",S_W082_001,13.132266,80.175723,100,506,240,179.24,3,Yes,28.4,4,100.0,Full
APT_04083,Apartment_Pattaravakkam_N082,N07,N082,PATTARAVAKKAM,GNANAMURTHY NAGAR,PARI NAGAR 1ST STREET,S_W082_001,13.119615,80.160814,236,466,240,261.75,4,No,35.3,5,100.0,Full
APT_04084,Apartment_Pattaravakkam_N082,N07,N082,PATTARAVAKKAM,GNANAMURTHY NAGAR,G.M. NAGAR MAIN ROAD,S_W082_001,13.119416,80.165275,241,962,240,241.92,1,No,31.8,5,100.0,Full
APT_04085,Apartment_Pattaravakkam_N082,N07,N082,PATTARAVAKKAM,GNANAMURTHY NAGAR,G.M. NAGAR MAIN ROAD,S_W082_002,13.119449,80.16536,160,330,500,112.44,4,No,35.0,2,80.7,Full
APT_04086,Apartment_Gangai_Nagar_N082,N07,N082,GANGAI NAGAR,KALLIKUPPAM,OMSAKTHINAGAR,S_W082_001,13.128126,80.169509,197,975,660,474.84,3,No,24.4,0,100.0,Full
APT_04087,Apartment_Gangai_Nagar_N082,N07,N082,GANGAI NAGAR,KALLIKUPPAM,OMSAKTHINAGAR,S_W082_002,13.129726,80.170325,95,385,1000,237.51,1,No,34.8,1,47.4,Medium
APT_04088,Apartment_Ambattur_N082,N07,N082,AMBATTUR,AMBATTUR,"Ist Main Road, Ward No.6(W82)",S_W082_001,13.117475,80.159769,281,555,240,140.87,3,No,34.5,4,100.0,Full
APT_04089,Apartment_Gangai_Nagar_N082,N07,N082,GANGAI NAGAR,KALLIKUPPAM,ANNA ST GANGAI NAGAR,S_W082_003,13.130464,80.174252,296,601,360,294.7,4,Yes,30.1,1,100.0,Full
APT_04090,Apartment_Gangai_Nagar_N082,N07,N082,GANGAI NAGAR,KALLIKUPPAM,ANNA ST GANGAI NAGAR,S_W082_001,13.135366,80.173228,295,883,660,221.94,1,No,35.7,5,67.4,Medium
APT_04091,Apartment_Gangai_Nagar_N082,N07,N082,GANGAI NAGAR,KALLIKUPPAM,ANNA ST GANGAI NAGAR,S_W082_002,13.137339,80.173504,227,444,120,221.61,0,No,33.0,0,100.0,Full
APT_04092,Apartment_Menambedu_N082,N07,N082,MENAMBEDU,BHARATH NAGAR,KARUKKU MAIN ROAD,S_W082_001,13.11776,80.155011,31,67,660,27.78,1,No,35.9,6,36.3,Empty
APT_04093,Apartment_Menambedu_N082,N07,N082,MENAMBEDU,BHARATH NAGAR,KARUKKU MAIN ROAD,S_W082_002,13.11776,80.155011,122,603,120,255.54,3,No,33.1,6,100.0,Full
APT_04094,Apartment_Menambedu_N082,N07,N082,MENAMBEDU,BHARATH NAGAR,KARUKKU MAIN ROAD,S_W082_003,13.116291,80.159659,145,722,120,459.92,0,No,35.0,2,100.0,Full
APT_04095,Apartment_Menambedu_N082,N07,N082,MENAMBEDU,BHARATH NAGAR,KARUKKU MAIN ROAD,S_W082_004,13.116221,80.159589,289,1156,120,604.47,1,No,26.4,6,100.0,Full
APT_04096,Apartment_Gangai_Nagar_N082,N07,N082,GANGAI NAGAR,KALLIKUPPAM,MURUGAMBEDU MAIN ROAD,S_W082_001,13.115271,80.163334,173,870,1000,285.85,1,No,26.4,6,42.6,Medium
APT_04097,Apartment_Gangai_Nagar_N082,N07,N082,GANGAI NAGAR,KALLIKUPPAM,MURUGAMBEDU MAIN ROAD,S_W082_002,13.115256,80.163356,170,678,660,439.98,0,No,30.1,5,70.0,Full
APT_04098,Apartment_Gangai_Nagar_N082,N07,N082,GANGAI NAGAR,KALLIKUPPAM,MURUGAMBEDU MAIN ROAD,S_W082_003,13.132172,80.17295,61,130,660,45.85,2,No,32.8,4,48.8,Medium
APT_04099,Apartment_Gangai_Nagar_N082,N07,N082,GANGAI NAGAR,KALLIKUPPAM,PASUMPON NAGAR 1 TO 11TH AVENUE,S_W082_002,13.137639,80.170555,243,972,660,509.68,4,No,27.2,1,100.0,Full
APT_04100,Apartment_Gangai_Nagar_N082,N07,N082,GANGAI NAGAR,KALLIKUPPAM,PASUMPON NAGAR 1 TO 11TH AVENUE,S_W082_001,13.137639,80.170555,114,225,660,117.48,0,No,29.0,2,29.6,Empty
APT_04101,Apartment_Menambedu_N082,N07,N082,MENAMBEDU,KAMARAJNAGAR,SOWKAR STREET,S_W082_001,13.121596,80.16268,45,222,360,130.96,4,No,26.1,2,100.0,Full
APT_04102,Apartment_Menambedu_N082,N07,N082,MENAMBEDU,KAMARAJNAGAR,SOWKAR STREET,S_W082_002,13.119221,80.165227,297,897,660,367.36,4,Yes,35.1,6,100.0,Full
APT_04103,Apartment_Menambedu_N082,N07,N082,MENAMBEDU,KAMARAJNAGAR,SOWKAR STREET,S_W082_003,13.119239,80.165222,73,149,120,78.73,4,No,32.9,4,100.0,Full
APT_04104,Apartment_Ambattur_N082,N07,N082,AMBATTUR,AMBATTUR,3rd avenue Ward No.6 (W82),S_W082_001,13.117665,80.161035,24,64,500,32.02,3,No,24.5,0,58.8,Medium
APT_04105,Apartment_Ambattur_N082,N07,N082,AMBATTUR,AMBATTUR,Lady Vilet College Street. Bharath Nagar Ward No.7(W82),S_W082_001,13.132117,80.172961,41,169,660,71.75,2,Yes,24.3,1,39.9,Empty
APT_04106,Apartment_Ambattur_N082,N07,N082,Ambattur,Menambedu,Pillaiyar Koil 2nd Street,S_W082_001,13.121565,80.162698,147,733,1000,451.81,1,No,35.9,6,70.9,Full
APT_04107,Apartment_Ambattur_N082,N07,N082,Ambattur,Menambedu,Pillaiyar Koil 2nd Street,S_W082_002,13.123183,80.166579,48,189,360,66.3,4,Yes,28.8,3,86.5,Full
APT_04108,Apartment_Ambattur_N082,N07,N082,Ambattur,Menambedu,Pillaiyar Koil 2nd Street,S_W082_003,13.123253,80.16657,256,504,240,171.21,2,No,31.2,3,100.0,Full
APT_04109,Apartment_Ambattur_N082,N07,N082,Ambattur,Chandrasekarapuram,Chandrasekarapuram Main Road,S_W082_001,13.121481,80.165784,163,825,660,414.28,2,No,35.4,6,100.0,Full
APT_04110,Apartment_Ambattur_N082,N07,N082,Ambattur,Chandrasekarapuram,Chandrasekarapuram Main Road,S_W082_002,13.121481,80.165784,111,546,120,178.05,1,No,35.5,4,100.0,Full
APT_04111,Apartment_Kallikuppam_N082,N07,N082,Kallikuppam,Kallikuppam,"Pudu St., Kallikuppam 1st St.,",S_W082_001,13.137639,80.170555,20,70,660,40.74,1,Yes,25.2,2,41.0,Medium
APT_04112,Apartment_Kallikuppam_N082,N07,N082,Kallikuppam,Kallikuppam,Redhills Road,S_W082_001,13.137639,80.170555,154,607,660,234.22,1,Yes,31.6,5,66.4,Medium
APT_04113,Apartment_Kallikuppam_N082,N07,N082,Kallikuppam,Kallikuppam,Redhills Road,S_W082_002,13.123236,80.16654,62,310,660,129.72,3,No,35.9,2,72.5,Full
APT_04114,Apartment_Ambattur_N082,N07,N082,Ambattur,Menambedu,Indra Nagar Main Road,S_W082_001,13.119212,80.165327,294,874,240,457.04,2,Yes,26.2,6,100.0,Full
APT_04115,Apartment_Korattur_N083,N07,N083,KORATTUR,SRB NAGAR,S.R.B. NAGAR,S_W083_001,13.121609,80.193333,101,202,120,122.02,1,No,32.0,0,100.0,Full
APT_04116,Apartment_Korattur_N083,N07,N083,KORATTUR,NEAR WATER TANK,72 ND STREET,S_W083_001,13.11142,80.180457,153,313,500,164.63,0,No,33.3,6,38.3,Empty
APT_04117,Apartment_Korattur_N083,N07,N083,KORATTUR,NEAR WATER TANK,72 ND STREET,S_W083_002,13.111428,80.180457,25,102,360,29.34,2,No,24.9,0,45.3,Medium
APT_04118,Apartment_Korattur_N083,N07,N083,KORATTUR,SIVAGAMI NAGAR,SIVAGAMI NAGAR,S_W083_001,13.116299,80.192759,56,281,360,108.25,1,No,28.6,3,51.2,Medium
APT_04119,Apartment_Korattur_N083,N07,N083,KORATTUR,BAKTHAVATCHALAM COLLEGE,31 ST STREET,S_W083_001,13.109464,80.183652,78,304,240,167.21,1,No,26.5,1,100.0,Full
APT_04120,Apartment_Korattur_N083,N07,N083,KORATTUR,BAKTHAVATCHALAM COLLEGE,31 ST STREET,S_W083_002,13.10876,80.183488,34,145,360,88.9,0,No,24.7,4,42.4,Medium
APT_04121,Apartment_Korattur_N083,N07,N083,KORATTUR,KORATTUR,48 th STREET,S_W083_001,13.110504,80.181459,224,669,660,336.86,4,No,25.2,3,100.0,Full
APT_04122,Apartment_Korattur_N083,N07,N083,KORATTUR,KORATTUR,48 th STREET,S_W083_002,13.110479,80.182124,285,856,1000,418.12,0,No,28.1,5,39.2,Empty
APT_04123,Apartment_Korattur_N083,N07,N083,KORATTUR,THATHANKUPPAM,PUDU STREET THATHANKUPPAM,S_W083_001,13.124283,80.198328,296,600,360,241.01,0,No,31.0,3,67.2,Medium
APT_04124,Apartment_Korattur_N083,N07,N083,KORATTUR,THATHANKUPPAM,PUDU STREET THATHANKUPPAM,S_W083_002,13.124283,80.198328,94,285,120,125.75,3,No,35.4,2,100.0,Full
APT_04125,Apartment_Korattur_N083,N07,N083,KORATTUR,VIVEKANANDA NAGAR,MURUGAN KOIL STREET,S_W083_004,13.125334,80.199192,241,969,120,409.78,1,No,35.2,5,100.0,Full
APT_04126,Apartment_Korattur_N083,N07,N083,KORATTUR,TVS NAGAR,T.V.S. NAGAR,S_W083_001,13.121616,80.193406,161,798,240,217.11,4,No,34.5,2,100.0,Full
APT_04127,Apartment_Korattur_N083,N07,N083,KORATTUR,NRS ROAD,N R S 2ND MAIN ROAD,S_W083_001,13.11428,80.185455,32,159,120,41.14,2,No,33.3,1,60.5,Medium
APT_04128,Apartment_Korattur_N083,N07,N083,KORATTUR,NRS ROAD,N R S 2ND MAIN ROAD,S_W083_002,13.114319,80.185456,45,226,660,112.31,3,No,24.5,5,65.3,Medium
APT_04129,Apartment_Korattur_N083,N07,N083,KORATTUR,NRS ROAD,N R S 2ND MAIN ROAD,S_W083_003,13.114338,80.185431,173,339,500,153.88,4,No,28.9,6,100.0,Full
APT_04130,Apartment_Korattur_N083,N07,N083,KORATTUR,NRS ROAD,N R S 2ND MAIN ROAD,S_W083_004,13.114323,80.185455,139,693,660,241.13,4,Yes,33.4,3,100.0,Full
APT_04131,Apartment_Korattur_N083,N07,N083,KORATTUR,OLD V A O OFFICE,57TH STREET,S_W083_001,13.111414,80.180468,22,51,240,30.96,4,Yes,35.6,6,82.0,Full
APT_04132,Apartment_Korattur_N083,N07,N083,KORATTUR,RAGAVENDRA NAGAR,RAGAVENDRA NAGAR,S_W083_001,13.127437,80.198478,281,1133,660,376.88,2,No,29.5,1,94.1,Full
APT_04133,Apartment_Korattur_N083,N07,N083,KORATTUR,RAGAVENDRA NAGAR,RAGAVENDRA NAGAR,S_W083_002,13.127256,80.198246,225,1132,240,600.19,4,No,32.4,0,100.0,Full
APT_04134,Apartment_Korattur_N083,N07,N083,KORATTUR,RAGAVENDRA NAGAR,RAGAVENDRA NAGAR,S_W083_003,13.126691,80.198076,161,814,240,460.19,1,No,35.9,6,100.0,Full
